id,description,cluster,main_topic,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
283,"Drift shirt - All epic tales of the West begin with a drifter - many were women in search of big skies and a freer life. The Drift Shirt's feminine, high-plains styling includes a delicate collar and a front placket and patch pockets with snaps. The shirt's all-recycled polyester/organic cotton (65%/35%) open-weave fabric is durable and stays cool under pressure. Contouring front and back princess seams; slits at cuffs and hem for venting. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>""Feminine, open-weave fabric construction""</li> <li>Durable organic cotton/all-recycled polyester blend</li> <li>""Delicate collar, front placket with snaps""</li> <li>Princess seaming front and back for contoured fit</li> <li>Front patch pockets with snap closures</li> <li>Slits at cuffs and hem for venting</li></ul><br><br><b>Fabric: </b>2.8-oz 65% all-recycled polyester/35% organic cotton. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>150 g (5.3 oz)<br><br>Made in Thailand.",-1,1,0.2604323433417114,0.09921236092854263,-0.061862993406439096,0.1365352420912909,-0.030554614677356724,-0.10750639392152418,0.015026357822792895,0.006774310560440625,0.10963357349461791,0.07779051563496174
284,"Duway skirt - Everyone knows it's what's inside that counts. Beneath this silky, sanded 100% polyester skirt (40% recycled) is a built-in pair of shorts. The travel-friendly fabric is treated with a DWR (durable water repellent) finish that drapes gracefully, dries quickly, and resists wrinkles. Updated fit this season, with a center-back shaping dart and flattering hip seams, the skirt has a more classic, feminine fit. Zippered side vents allow mobility. With a discreet front zip pocket and a waist-to-hem length of 17"" (size 8). Built-in shorts inseam is 3"". Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Sanded 100% polyester microfiber with DWR (durable water repellent) finish</li> <li>""Slight styling update, same great fit""</li> <li>""Flattering seams at hip, and shaping dart at center back""</li> <li>Front security pocket on right seam</li> <li>Zippered side vents for increased mobility</li> <li>""Built-in 3"""" shorts for modesty""</li> <li>""Length 17"""" from waist to hem""</li></ul><br><br><b>Fabric: </b>4.1-oz 100% polyester (40% recycled) microfiber with DWR finish. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(178 g 6.2 oz)<br><br>Made in Vietnam.",1,1,0.30175913661777815,-0.14160408491667845,-0.10920840497820303,0.07626177773095698,0.027031448171645857,0.04222408741007192,0.04503079700654457,-0.030780563394733493,-0.015051243426425038,-0.023789482680477737
285,"Ester top - Throw on the Ester Top for a quick surf check - its low-maintenance style makes it a favorite summer go-to blouse. Made of light and airy organic cotton, the sleeveless top's V-neck styling and open hem cool things down. Seam detailing at the neck and hem lend feminine flair; side seam pockets stash tide charts. The versatile hip length gives you options. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Light and airy organic cotton lawn</li> <li>""V-neck, sleeveless top""</li> <li>Seam detailing at neck and hem</li> <li>Pockets on side seams</li></ul><br><br><b>Fabric: </b>2.2-oz 100% organic cotton. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(95 g 3.3 oz)<br><br>Made in Thailand.",-1,4,0.19772165749759887,0.11013916554024222,-0.038800104938941773,0.20149547287336472,-0.032609386747584554,-0.12967788947511097,0.11039179340164981,0.0020347435313552934,0.058332516839259,0.049310122449603984
286,"Freedom to roam t-shirt - Global warming and habitat destruction have made the need for animals to migrate between shifting habitats urgent - the difference between migrating and remaining within fixed boundaries is the difference between life and extinction. The Freedom to Roam initiative strives to connect North America's critical habitats to ensure the survival of large mammals. Five dollars from the sale of each shirt will go to the cause. Original artwork by Jay Ryan. Made of supersoft, 100% organic-cotton jersey and recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Ringspun yarns for a softer hand</li> <li>Taped shoulder seams</li> <li>Screen-print inks are PVC- and phthalate-free</li></ul><br><br><b>Fabric: </b>4.4-oz 100% organic cotton. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(112 g 3.9 oz)<br><br>Made in USA.",-1,2,0.15152436388008403,0.2829226098437914,-0.0306175596029294,-0.046201342332932986,0.006643370861077875,0.01120864828320944,-0.007889334235384581,0.006616950986518182,-0.003915715732969155,-0.013227755238631117
287,"Girona board shorts - Evoking the Spanish province they were named for, the Girona Board Shorts were born to skin dive and paddle the clear Mediterranean waters of the Costa Brava. The additional length of the Girona boardies provides extra protection from sun, chafe and salt rash. A snap fly with flat tie closure offers a secure fit; the zippered, welted thigh pocket has a drain hole and key loop. Inseam (size 8) is 12"". Made from a strong and stretchy blend of 93% polyester (100% recycled)/7% spandex. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Stretch-woven recycled polyester and spandex fabric for maximum mobility and comfort</li> <li>Snap fly with flat tie closure for secure fit</li> <li>Zippered welted pocket on hem with drain hole and key loop</li> <li>Low rise</li> <li>""Inseam is 12""""""</li></ul><br><br><b>Fabric: </b>5.4-oz 93% all-recycled polyester/7% spandex. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(173 g 6 oz)<br><br>Made in Vietnam.",1,1,0.2604266774536578,-0.11756826353402929,-0.04712724438404933,0.12729999524989496,-0.02219888148284842,0.18038494776820982,-0.027588639397961665,-0.02246761015778633,-0.004422026037345007,-0.018991645044704353
288,"North coast t-shirt - The North Coast T-Shirt speaks of days secluded from all but conversations with waves and crows. Cut paper artist Nikki McClure's work appears on a canvas of supersoft organic cotton. The slightly-shaped tee has an athletic, classic boy fit and features a traditional crew neck. Taped shoulder seams and ringspun fabric yarns add comfort. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Ringspun yarns for a softer hand</li> <li>Taped shoulder seams</li> <li>Screen-print inks are PVC- and phthalate-free</li></ul><br><br><b>Fabric: </b>4.4-oz 100% organic cotton. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(112 g 3.9 oz)<br><br>Made in USA.",5,2,0.2776620603946108,0.4957004038953791,-0.036015938629812325,-0.08243814721247532,0.00806688281554834,0.03477704276810754,-0.012987489102452076,0.0027425618364567135,-0.04090129952965407,-0.0006850145778219725
289,"Owlin around t-shirt - The Owlin' Around T-Shirt is a wise choice for flights of fancy that take you out on a limb. Artist Jason Stowell's design is printed on 100% ringspun organic cotton using PVC- and phthalate-free inks. The lightweight shirt's Anika fit features a longer torso that's form-fitting, shorter sleeves and wide, deep neckline. Taped shoulder seams are extra soft. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Ringspun yarns for a softer hand</li> <li>Taped shoulder seams</li> <li>Screen-print inks are PVC- and phthalate-free</li></ul><br><br><b>Fabric: </b>4.4-oz 100% organic cotton. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(112 g 3.9 oz)<br><br>Made in USA.",5,2,0.3243976229368907,0.5707132168272341,-0.04544617336252685,-0.13767833959634768,-0.01173775028440473,0.07563285897251094,-0.06007960035641464,0.005588050304549241,0.002475683218971888,-0.04674805155057311
290,"Pinback top - Release your inner locomotion with the action-inspired Pinback. The open-back design lets you move unchecked; soft straps tie at the neck for unlimited adjustability and a dynamic fit. A cool blend of 90% organic cotton/10% spandex glides lightly on skin, stretches with each move, and supports without hindering mobility. A hidden empire-line fabric band adds support; the full-length cut protects your torso. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Features a blend of organic cotton and spandex; airy and lightweight for total mobility without sacrificing support</li> <li>Crossover V-neck design is flattering and increases mobility; open back allows dynamic motion; empire-line fabric band adds support</li> <li>Full-length design provides midtorso coverage</li></ul><br><br><b>Fabric: </b>6.2-oz 90% organic cotton jersey/10% spandex. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(103 g 3.6 oz)<br><br>Made in Thailand.",-1,7,0.22980643209057147,0.06578198432258385,0.014473556129251006,0.19290215167782923,-0.01299907896230514,0.024608086433952552,0.26069436338893803,-0.02133511760324123,-0.00874481122193097,0.005943183770128927
291,"Print adour btm - Adours have a slightly scooped, low-rise front (lined) and medium coverage in back. Our improved fabric blend is made of 82% nylon/18% spandex.<br><br><b>Details:</b><ul> <li>Medium coverage</li> <li>Lined front</li> <li>Slightly scooping front</li> <li>Low rise</li> <li>Improved fabric</li></ul><br><br><b>Fabric: </b>5.6-oz 82% nylon/18% spandex<br><br><b>Weight: </b>(43 g 1.5 oz)<br><br>Made in USA.",3,7,0.1360656272145204,-0.008029694327861603,-0.014860151474343927,0.08493355529138,0.0371364158941926,0.2529772136996139,0.2925724030666631,-0.11715238507414259,-0.0664557008455556,-0.012405515929175574
292,"Hotline top - As your mind embraces the challenge of that sinister-looking hand crack, give your limbs freedom to flow in the supersoft Hotline Top, made from an airy combination of 90% organic cotton and 10% stretchy spandex. With a cleanly finished scoop neck, spaghetti-style straps that stay put, and the steadfast support of a brushed-elastic internal shelf bra. Long enough in the torso to provide full coverage with low-rise styles. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Fabric combination is airy and light for maximum mobility and support</li> <li>Cleanly finished seams with thin shoulder straps</li> <li>Internal shelf bra with brushed elastic for support</li> <li>Hip length</li></ul><br><br><b>Fabric: </b>6.2-oz 90% organic cotton/10% spandex. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(144 g 5 oz)<br><br>Made in Thailand.",-1,7,0.20509521008176884,0.04352365974256556,0.0032075430611375948,0.150622712653886,-0.007983194752789325,0.04469730049897212,0.25329639074577837,0.005859676237728755,-0.02633581712976262,-0.023670010389964226
293,"Houdini full-zip jkt - Now you see it, now you don't. Just like the sun on blustery days, our ultralight, ultrapackable Houdini can shed fickle weather and then disappear when the skies clear - yet it's breathable enough to keep on as you crank through the next squall. The textured triple-ripstop nylon fabric proves surprisingly tough, while the Deluge DWR (durable water repellent) finish wards off flurries six pitches from the deck. The lower-volume hood snugs around the face and head three-dimensionally with a single-pull system. The jacket stuffs into its own out-of-the-way pocket, which has a secure zipper closure and a burly-strong carabiner clip-in loop. With a drawcord hem.  <br><br><b>Details:</b><ul> <li>""Highly breathable, incredibly light textured soft-shell fabric has a strong, triple ripstop pattern and a subtle, slightly transparent appearance; Deluge DWR (durable water repellent) finish""</li> <li>DWR-coated center-front zipper</li> <li>""Zippered exterior chest pocket doubles as a stuff sack, with a reinforced carabiner clip loop""</li> <li>Hood opening and field-of-vision adjustment in one pull</li> <li>""Elastic cuffs, drawcord hem""</li> <li>May be worn over baselayers and light midlayers</li> <li>Reflective heat-transfer logo</li></ul><br><br><b>Fabric: </b>1-oz 15-denier 100% nylon ripstop with Deluge DWR finish. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(115 g 4 oz)<br><br>Made in China.",1,1,0.30688327368679763,-0.19265808810900104,-0.16073768528867402,-0.1690357664349732,0.020309550919932154,-0.04798675076449546,-0.013195080072822853,-0.0697767910771465,0.06107413149224895,0.0330595412288576
294,"Inga shortie - Short boards and short shorts liven up any shore break. The Inga Shortie is made from soft, sturdy organic cotton canvas, and with a 2"" inseam, they're about the shortest shorts we make. Slim-fitting, five-pocket jean styling and topstitching keep it simple. Other details include a low-rise shaped waistband, belt loops, zip fly and button closure. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>""Soft, sturdy organic cotton canvas""</li> <li>Shaped waistband with belt loops; zip fly with logo shank button closure</li> <li>Five-pocket-jean styling and topstitching</li> <li>Low rise</li> <li>""Inseam is 2""""""</li></ul><br><br><b>Fabric: </b>8.7-oz 100% organic cotton canvas. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(242 g 8.4 oz)<br><br>Made in Thailand.",1,4,0.24891412179582317,0.06284265861646798,-0.15265950736542921,0.34915073814478326,0.011187196877087965,-0.05171521514812003,-0.1383020999314323,0.002049815061542022,-0.06494339141175302,-0.03454072375032041
295,"Vasana top - The stretchy, sleeveless Vasana offers more shoulder coverage than a tank but still meets the far-reaching demands of the next granite ledge or overhead bin. The slightly cut shoulders are flattering and functional. Made of a 90% organic cotton/10% spandex blend with delicate yoke detail and princess seams for a contoured, hip-length fit. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Fabric combination is airy and light for maximum mobility and support</li> <li>Versatile sleeveless top with feminine yoke detail</li> <li>Princess seaming front and back for shaping and contouring</li> <li>Hip length</li></ul><br><br><b>Fabric: </b>6.2-oz 90% organic cotton/10% spandex. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>167 g (5.9 oz)<br><br>Made in Thailand.",-1,7,0.1687233121215187,0.07926970222455391,-0.01893847007643661,0.1864767210503425,-0.006669576636875052,0.011786037303794043,0.22958286891549853,-0.02225828666123554,0.009636635303401656,0.02569595240617214
296,"Versatili-tee - At the top of the T-shirt food chain, the Versatili-Tee has satin-stitch finishing and a sensuous drape that humbles the competition. The plaited blend of organic cotton and Tencel has a soft hand and natural stretch. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Plaited organic cotton and Tencel fabric is soft and comfy</li> <li>Crew neck</li></ul><br><br><b>Fabric: </b>5.5-oz 62% organic cotton/38% Tencel plaited jersey. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(126 g 4.4 oz)<br><br>Made in Thailand.",5,4,0.19477127942287503,0.19200269490808575,-0.011400127514316136,0.19645292282375296,-0.024355161297549627,-0.1620648331054412,0.1665127472547802,-0.028096859091194266,0.08843197679998954,0.05007190389448661
297,"Versatiliti cardi - A summer-weight cardigan for the woman who studies abroad one month; crags, surfs and lives out of her car the next. This versatile, low-maintenance sweater is made from a soft 62% organic cotton/38% Tencel plaited jersey that places the moisture-wicking Tencel next to the skin. Wear it layered or solo. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Plaited organic cotton and Tencel fabric is soft and comfy</li> <li>Summer-weight cardigan sweater to layer over or under</li> <li>""Small, feminine buttons down center front""</li> <li>Hip length</li></ul><br><br><b>Fabric: </b>5.5-oz 62% organic cotton/38% Tencel plaited jersey. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(184 g 6.4 oz)<br><br>Made in Thailand.",5,7,0.17835923172641335,0.11501867174398067,0.0071807977303165235,0.2076424848636038,-0.011010293154150972,-0.17750381767143505,0.21579093065456,-0.03133592594405283,0.08369391966134976,0.06912133949434766
298,Versatiliti tank - Vivid colors and delicate details enliven this season's crop of Versatiliti Tanks. Made of a lightweight blend of 62% organic cotton/38% Tencel that line-dries over night. It has a flattering V-neck and slightly gathered shoulders with a center back seam for a contoured fit. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Plaited organic cotton/Tencel fabric is soft and comfy</li> <li>Flattering V-neck</li> <li>Delicate gathers at shoulder seam for drape</li></ul><br><br><b>Fabric: </b>5.5-oz 62% organic cotton/38% Tencel plaited jersey. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(112 g 3.9 oz)<br><br>Made in Thailand.,5,7,0.1922953952710385,0.16200740866351468,-0.022054811851018468,0.23123104525508445,-0.0067615320246009105,-0.1647752038960243,0.2611297144168515,-0.015471482476601928,0.09828844673486516,0.0691996712098699
299,"Active boy shorts - We've worn these versatile, feminine boy shorts as on-the-fly bathing suit bottoms, to Bikram yoga class, as sleepwear - their functionality is limitless. Low-rise Active Boy Shorts are tube-constructed to eliminate chafing side seams, and their soft, technical fabric breathes and wicks moisture to keep you comfortable and dry. We've shortened the flat waistband in front for a fit that won't roll or bind; stretchy shaped openings at legs are newly redesigned with less fabric to minimize bunching. Solids and prints: 4.6-oz 93% nylon/7% spandex.<br><br><b>Details:</b><ul> <li>""Ultrasoft, lightweight fabric with stretch and moisture management""</li> <li>Seamless construction</li> <li>""Waistband and shaped leg openings lie flat, won't roll or bind for well deserved comfort and mobility""</li></ul><br><br><b>Fabric: </b>""4.6-oz 93% nylon/7% spandex, with moisture-wicking performance""<br><br><b>Weight: </b>(31 g 1.1 oz)<br><br>Made in Israel.",-1,1,0.22336883152308265,-0.03989055832158992,0.08096017077881876,0.12698197276758613,0.024848255418340237,0.2018010074545416,0.10474815980613113,-0.06974828468681929,-0.08222629247618737,-0.0634516540559617
300,"Active briefs - Whether you're beating the heat in Bali or skinning up your favorite cirque, these ultrasoft, lightweight briefs provide exceptional stretch and moisture-management for keeping you comfortable and dry. They also glide easily beneath layers. A seamless waistband lies flat and won't roll or bind; newly redesigned single-sided leg binding stays put and is low-profile. With a breathable mini-rib crotch. Solids and prints: 4.6-oz 96% nylon/4% spandex. Stripes: 5.6-oz 93% polyester (58% recycled)/7% spandex.<br><br><b>Details:</b><ul> <li>""Ultrasoft, lightweight fabric with stretch and moisture management""</li> <li>""Seamless waistband lies flat, won't roll or bind, breathable mini-rib crotch, soft, single-sided binding at leg openings wont chafe or creep""</li></ul><br><br><b>Fabric: </b>Solids and prints: 4.6-oz 96% nylon/4% spandex. Stripes: 5.6-oz 94% polyester (58% recycled)/7% spandex. All with moisture-wicking performance<br><br><b>Weight: </b>(28 g 1 oz)<br><br>Made in Israel.",0,1,0.24195862254465347,-0.05420720969373093,0.12343889733683697,0.048552333172958234,-0.00451352150074624,0.14034148808338745,0.10602427784271373,-0.09540673452249232,-0.07553159408187754,-0.043355002025160336
301,"Active classic cami - Worn under a dry top or as a base layer when topping 14,000 feet; the form-fitting Active Classic Cami will toe the line on any expedition. The 360-degree built-in shelf bra and adjustable shoulder straps won't slip or dig into your skin. The tank's supersoft nylon/spandex fabric blend (94%/6%) and seamless tube construction prevent chafing. Longer torso coverage pairs well with low-rise styles.<br><br><b>Details:</b><ul> <li>Supersoft nylon/spandex blend for next-to-skin comfort</li> <li>Seamless construction</li> <li>""360-degree shelf bra with adjustable, nonslip shoulder straps""</li> <li>""Appropriate length for pairing with low-rise style pants, shorts or skirts""</li></ul><br><br><b>Fabric: </b>4.6-oz 94% nylon/6% spandex with moisture-wicking performance<br><br><b>Weight: </b>(72 g 2.5 oz)<br><br>Made in Israel.",11,7,0.22007766403727022,-0.02991811919280103,0.04413681714759962,0.1261728758584498,0.030225722301514376,0.2095781887163266,0.2700763481095541,-0.007461351816573882,-0.051855758473216745,-0.04693863211220039
302,"All-time shell - Since rain is recycled we figure raincoats should be recyclable too. This one is. Made of 100% recycled polyester, the All-Time is equipped with all the technical features that keep you dry in a downpour: a waterproof/breathable H2No barrier with a Deluge DWR (durable water repellent) finish, removable 2-way-adjustable hood, microfleece-lined collar, snap cuffs, 2-way front zip with storm flap and snaps, drawcord hem, water-resistant zippered handwarmer pockets and a vertical internal pocket. The below-hip-length shell has contoured styling for a feminine fit. Recyclable through the Common Threads Recycling Program. <br><br><b>Details:</b><ul> <li>2.5-layer all-recycled-polyester shell repels rain and blocks wind</li> <li>""Removable, 2-way-adjustable hood""</li> <li>2-way front zip with double storm-flap and snaps</li> <li>Collar lined in cozy microfleece for next-to-skin comfort</li> <li>Water-repellent handwarmer pockets have invisible zippers; vertical mesh-lined internal pocket</li> <li>""Snap cuffs, drawcord hem""</li> <li>Just-below-hip length</li></ul><br><br><b>Fabric: </b>""2.5-layer, 4.2-oz 100% all-recycled polyester with a waterproof/breathable H2No barrier and Deluge DWR (durable water repellent) finish. Recyclable through the Common Threads Recycling Program""<br><br><b>Weight: </b>(447 g 15.5 oz)<br><br>Made in China.",1,1,0.3959908516783562,-0.25150468414561644,-0.18263090770342902,-0.19531046050228063,0.053682930474539266,-0.1652255449709816,0.006852045334109619,-0.18667339225164967,0.06530204037724623,0.06604230513114921
303,"All-wear capris - Capris are more discreet than shorts, cooler than pants and more festive than either. Made from a rugged but supple, lightweight 100% organic cotton canvas, that's available in solids and plaids, All-Wears have a flat front and a low-rise waistband shaped for a feminine fit. With two slanted front pockets and two welted rear pockets. Vented hem. The 17"" inseam (size 8) hits below the knee. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Organic cotton canvas</li> <li>Zip fly with double-button closure on shaped waistband</li> <li>Slanted front pockets and welted back pockets</li> <li>Regular rise</li> <li>""Inseam (size 8) is 17""""""</li></ul><br><br><b>Fabric: </b>5.2-oz 100% organic cotton canvas. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(256 g 8.9 oz)<br><br>Made in Thailand.",1,4,0.30895997821257715,0.05717528322599808,-0.17148697504587107,0.42089004440903105,0.014833416930891966,-0.07124228721814906,-0.17365806667046738,0.033983267755739704,-0.09454879352367304,-0.05403554590461745
304,"All weather capris - Worthy of your best Downward Facing Dog, comfortable on the journey from produce aisle to hatchback, and breathable enough for running and riding - All-Weather Capris suit today's multi-tasking lifestyle. They have a knit fabric (86% polyester/14% spandex) that's fitted through the hips and thighs, then straight to just below the knee. A flat, flattering low-rise waistband uses minimal elastic for greater comfort. The gusseted crotch makes movement easy; a crossover security pocket at the right hip holds keys, an ID card or lip balm. Inseam (size M) is 18"" and hits just below the knee. A reflective heat-transfer logo and graphics keep you visible.<br><br><b>Details:</b><ul> <li>""Supple, durable, knit fabric that's highly breathable""</li> <li>""Flat, flattering low-rise waistband uses minimal elastic for greater comfort""</li> <li>Crossover security pocket at right hip</li> <li>Fitted through hip and thigh; straight leg</li> <li>Reflective heat-transfer logo and graphics</li> <li>""18"""" inseam; hits just below the knee""</li></ul><br><br><b>Fabric: </b>8.4-oz 86% polyester/14% spandex<br><br><b>Weight: </b>(204 g 7.1 oz)<br><br>Made in Vietnam.",1,1,0.2717698836567281,-0.1137169087100512,-0.0065969653407862055,0.0894729878247062,0.008287727175516185,0.11800172151582498,0.09754857073526539,-0.08992289221565399,-0.024594742766559853,-0.04565084450293964
305,"Inter-continental pants - reg - You'll like the flattering drape of these lightweight pants made from a stretch-woven blend of 52% nylon/48% polyester. The fabric recovers quickly from prolonged sittings and has a DWR (durable water repellent) finish that sheds water. For extra versatility, the legs roll up to a capri length and fasten with snap closures. With two front slant pockets and one back security pocket. Regular rise; inseam (size 8) is 31"". Recyclable through the Common Threads Recycyling Program.<br><br><b>Details:</b><ul> <li>""Mechanical stretch-woven fabric with DWR (durable water repellent) finish; 1"""" waistband (with belt loops)""</li> <li>Zip fly with button closure</li> <li>Quarter-top front pockets; zippered welted back pockets</li> <li>Forward-angled side seams</li> <li>Legs fasten with self-fabric tab and snap for capri length</li> <li>Regular rise</li> <li>""Inseam is 31""""""</li></ul><br><br><b>Fabric: </b>4.5-oz 52% nylon/48% polyester with DWR finish. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>274 g (9.7 oz)<br><br>Made in Vietnam.",1,1,0.34269443937806654,-0.19426679686442175,-0.21223702355091825,0.0847297944113974,0.06613126908040702,0.14349697112382032,-0.12602692087279604,-0.048233031608999985,-0.07967271155214915,-0.08863185063529312
306,"Inter-continental shorts - If you time an ascent of Irene's Arete right, you'll get back in time for a dip in Jenny Lake and your Inter-Continental Shorts will be dry by the time you get to Dornan's Bar. The soft, durable 52% nylon/48% polyester blend has a DWR (durable water repellent) finish that resists wrinkles and dries quickly. The seamless waistband is pack-friendly; hems are wide. With two front pockets and two rear security pockets. Inseam (size 8) is 11"". Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Mechanical stretch-woven fabric with DWR (durable water repellent) finish</li> <li>""1"""" waistband (with belt loops); zip fly with button closure""</li> <li>Quarter-top front pockets; zippered welted back pockets</li> <li>Forward-angled side seams</li> <li>Regular rise</li> <li>""Inseam is 11""""""</li></ul><br><br><b>Fabric: </b>4.5-oz 52% nylon/48% polyester with DWR (durable water repellent) finish. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(210 g 7.3 oz)<br><br>Made in Vietnam.",1,1,0.36839511261656666,-0.20557356371296664,-0.18113510674995245,0.054634506920431425,0.08151381687639846,0.1478524671081395,-0.16258132664478434,0.012852525767067063,-0.08044198657620302,-0.09488481512734298
307,"Island hemp dress - The soft hand of the Island Hemp Dress is a welcome reprieve after a day of bumping through the saw-toothed rocks of Meat Grinder. Made from a summer-weight blend of organic cotton and hemp (45%/55%), the slim-fitting dress is bias cut with flattering seaming at the hip for contouring and mobility. With a lined bodice, bra-friendly contrast straps and back button closure; hem falls below the knee. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Summer-weight blend of organic cotton and hemp</li> <li>Bias-cut to ensure drape and contouring</li> <li>""Lined bodice, contrast strap detail, back button closure""</li> <li>Flattering seaming at hip for mobility</li> <li>Hem falls below knee</li></ul><br><br><b>Fabric: </b>4-oz 55% hemp/45% organic cotton plain weave. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(204 g 7.1 oz)<br><br>Made in China.",1,4,0.15506246312052913,0.07092919831776612,-0.0449411233133709,0.21206859627308175,0.014624319168643525,-0.05196734990154146,0.18767143567338676,-0.015042276974612809,-0.00489408668234387,0.004434867403867454
308,"Alpine wind jkt - On high ridges, steep ice and anything alpine, this jacket serves as a true ""best of all worlds"" staple. It excels as a stand-alone shell for blustery rock climbs, cool-weather trail runs and high-output ski tours. And then, when conditions have you ice and alpine climbing, it functions as a lightly insulated windshirt on the approach, as well as a frictionless midlayer when it's time to bundle up and tie-in. The polyester ripstop shell with a Deluge DWR (durable water repellent) treatment sheds snow and blocks wind, while the smooth, lightly brushed hanging mesh liner wicks moisture, dries fast, and doesn't bind to your baselayers. Superlight stretch-woven underarm panels enhance breathability and allow for unimpaired arm motion, and the two hand pockets close with zippers. A drawcord hem, elastic cuffs, a heat-transfer reflective logo and a regular-coil, center-front zipper with DWR finish round out the features. Updated this season for an improved fit. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>""Lightweight, breathable polyester ripstop fabric with a Deluge DWR (durable water repellent) finish; slightly brushed polyester-mesh liner wicks moisture and dries fast""</li> <li>""Stretch-woven underarm panels provide breathability, stretch for unimpeded range of motion""</li> <li>Center-front zipper has DWR finish</li> <li>Elastic cuffs</li> <li>Zippered handwarmer pockets</li> <li>Drawcord hem</li> <li>Reflective heat-transfer logo</li></ul><br><br><b>Fabric: </b>Shell: 1.3-oz 20-denier 100% polyester ripstop. Panels: 4.6-oz 75-denier 90% all-recycled polyester/10% spandex. Shell and panels have Deluge DWR (durable water repellent) finish. Lining: 100% polyester brushed tricot mesh. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(274 g 9.5 oz)<br><br>Made in China.",1,1,0.40056229133339094,-0.23777738705035104,-0.06282480541615783,-0.21416047503413624,0.0003816041725884426,-0.054281975257890594,0.046429901698088104,-0.046461077999424304,0.026959579286284868,0.009173620418625319
309,"Aravis 1/4 zip - For corn skiing and other transition-season endeavors, the Aravis 1/4-Zip provides breathable warmth that's great for layering. Made from dense, lightweight fleece that's easy-care and soft, the jacket has distinctive Capilene 3 trim at the neck, pockets, cuffs and hem. A 1/4-zip front zipper and stand-up collar regulate warmth; the zippered sleeve security pocket holds essentials. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Made of cozy soft polyester fleece</li> <li>1/4-zip front zipper with stand up collar for warmth</li> <li>""Capilene 3 fabric trims neck, cuffs and hem""</li> <li>Zippered sleeve security pocket</li></ul><br><br><b>Fabric: </b>5.9-oz 100% polyester brushed double-sided fleece. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(279 g 9.7 oz)<br><br>Made in Vietnam.",1,1,0.28343811416612064,-0.1105387050102385,0.017298974563336258,-0.040903933033228174,-0.12204074971702872,-0.2484227406442449,-0.0005083656716213621,0.07722492857333374,0.004143505728554799,0.0242180683882237
